gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3347755454	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	GQ274940	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Hantaviridae	Orthohantavirus			GENUS	Orthohantavirus	Hantavirus Jurong TJK/06(RT49)		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2006-02-16	16	2	2006	10216207		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:31.864Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347750426	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	GU189642	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus			GENUS	Alphainfluenzavirus	Influenza A virus (A/swine/Singapore-Q/M168/2009(H1N1))		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10374247		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:32.670Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347724380	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	GU189641	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus			GENUS	Alphainfluenzavirus	Influenza A virus (A/swine/Singapore-Q/M168/2009(H1N1))		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10374247		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:04.451Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347694453	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	EF619972	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus			GENUS	Alphainfluenzavirus	Influenza A virus (A/duck/Singapore/3/1997(H5N3))		SG	Singapore		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1997			1997	10374247		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:27.679Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347523231	d8cd16ba-bb74-4420-821e-083f2bac17c2	KM979356	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 3		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011			2011	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:53.603Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347520720	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666346	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.870Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347513739	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666345	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.888Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347509749	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666380	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.744Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347509747	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666344	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.743Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347504756	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666343	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.747Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347501763	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666379	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2001			2001	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:03.346Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347501761	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666342	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:03.346Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347486750	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666378	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.870Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347481760	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666377	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.888Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347452751	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666376	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.743Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347451763	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666375	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.747Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347451760	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666320	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus			GENUS	Megalocytivirus	Red seabream iridovirus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2002			2002	9864121		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:20:17.747Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347424744	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	AB666374	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Infectious spleen and kidney necrosis virus		SPECIES	Infectious spleen and kidney necrosis virus	Infectious spleen and kidney necrosis virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000			2000	10316187	10316187	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:03.346Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375414	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510153	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2014			2014	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375413	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510135	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012			2012	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375412	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510117	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017			2017	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375411	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510090	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015			2015	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375410	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510072	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375409	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510054	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347375408	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510036	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018			2018	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368419	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510121	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016			2016	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368418	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510103	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016			2016	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368417	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510095	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015			2015	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368416	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510077	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368415	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510059	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347368414	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510040	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018			2018	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:11.787Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367475	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510155	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367474	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510137	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012			2012	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367473	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510119	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017			2017	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.737Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367472	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510100	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016			2016	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367471	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510092	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015			2015	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367470	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510074	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367469	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510056	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347367468	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510038	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018			2018	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.736Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357456	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510156	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2014			2014	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.696Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357455	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510138	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012			2012	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.696Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357454	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510101	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016			2016	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.695Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357453	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510093	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015			2015	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.695Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357452	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510075	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.695Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3347357451	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW510057	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019			2019	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:28.694Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
